strategy,family,independence_group,evidence,description,implementation_note,start,end,years,cagr,stress_cagr,annual_vol,excess_shy_sharpe,max_drawdown,ulcer_index,calmar,cvar_5pct_daily,worst_calendar_year,best_calendar_year,max_recovery_days,largest_year_abs_excess_share,annual_turnover,cagr_2007_2012,cagr_2013_2021,rolling_3y_min,rolling_3y_target_share,rolling_5y_min,rolling_5y_target_share,latest_weights,GFC_return,GFC_maxdd,2011_euro_US_downgrade_return,2011_euro_US_downgrade_maxdd,2018_Q4_return,2018_Q4_maxdd,COVID_crash_return,COVID_crash_maxdd,deflated_sharpe_probability,target_gate,selection_score
sector_momentum_189_equal,Sector allocation,sector_rotation,long_rule,"Monthly top-3 legacy-sector 189d momentum, equal sizing.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.10749731707482502,0.10431223631829356,0.19526497602673487,0.5155955558910731,-0.47852084719837995,0.12317009330025275,0.2246450028336173,-0.03021889551276514,-0.31461128765075963,0.3760573756053385,1083,0.20392276571633125,5.757712608505658,0.03413059299712651,0.1592311419237069,-0.07581049934764283,0.7193911317008603,0.0024198970069047032,0.7374900714853058,"{""XLK"": 0.33138848824502604, ""XLV"": 0.34573847952825076, ""XLY"": 0.32287303222672314}",-0.4522775558416927,-0.47852084719837906,-0.16034582278011367,-0.19790704595504904,-0.15050808701192142,-0.1524054356392759,-0.3112006606416313,-0.3112656112953226,0.6892249147521039,False,-0.43436712680460693
sector_defensive_cyclical_barbell_fixed,Fixed allocation,sector_static,long_rule,"Quarterly rebalanced fixed ETF weights: {'XLP': 0.16666666666666666, 'XLV': 0.16666666666666666, 'XLU': 0.16666666666666666, 'XLK': 0.08333333333333333, 'XLF': 0.08333333333333333, 'XLI': 0.08333333333333333, 'XLY': 0.08333333333333333, 'XLE': 0.08333333333333333, 'XLB': 0.08333333333333333}",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.10363090650475892,0.1035040663081952,0.18241707487553968,0.5186432421610293,-0.49273370207228073,0.11074629242907734,0.21031828362647084,-0.0283268028335028,-0.31847661474576205,0.297886252829626,847,0.20010189318074376,0.22988752141117166,0.0435225172488809,0.14557686751577914,-0.07453345464879135,0.657180675049636,0.00823165056840125,0.6699761715647339,"{""XLB"": 0.0852720318759326, ""XLE"": 0.07857861939440308, ""XLF"": 0.07739827253273202, ""XLI"": 0.08058738977610802, ""XLK"": 0.0864890745447367, ""XLP"": 0.16930195087788805, ""XLU"": 0.16997549569468148, ""XLV"": 0.1671761934033612, ""XLY"": 0.08522097190015686}",-0.4853234939209643,-0.49273370207228184,-0.15253049640649707,-0.15499820740752634,-0.15069990802181177,-0.15565949059581308,-0.34314304359720826,-0.34432206983813785,0.6936117027053065,False,-0.4513421975678441
Cboe_SPX_PUT_proxy,External SPX option-index proxy,external_option_proxy,external_proxy,Cboe ^PUT total-return index proxy; SPX options make it ineligible for implementation.,External SPX option index; reference only,2007-01-03,2021-12-31,14.98015873015873,0.06746771017637387,0.06746771017637387,0.18441974332346028,0.3394433267841281,-0.37094053814643657,0.07888482410642687,0.18188281742811183,-0.025086621326483906,-0.26767003461926286,0.31506561465068206,620,0.23133441372295127,,0.04735678441971203,0.08105884046759737,-0.05822363948351916,0.15165562913907285,-0.005269882721315233,0.1287758346581876,{},-0.34680935530986123,-0.3709405381464369,-0.14588447719993203,-0.14654436422620654,-0.15288300019516243,-0.15543630535526975,-0.2887066041809284,-0.3003980020354975,,False,-0.4881227380838038
GEM_SPY_VEU_AGG,Cross-asset tactical,dual_momentum,long_rule,"Monthly GEM: SPY absolute momentum versus SHY, SPY versus VEU, else AGG.",ETF-only,2008-04-01,2021-12-31,13.75,0.06807001376167632,0.06616862964924652,0.15948700064009588,0.40948898764446134,-0.3887414290029164,0.10321916234026005,0.17510357446662997,-0.025582934047104686,-0.10265560459547696,0.2966039593778198,906,0.17480635266142808,3.5618554359184045,0.048834577504268895,0.07837707498924895,-0.0883034207519996,0.2088560885608856,-0.05488615416629883,0.2633726201269266,"{""SPY"": 1.0}",,,-0.17147224361651858,-0.17312952366465018,-0.189224897430755,-0.19203199715831665,-0.3340034681964832,-0.337172528469891,0.5329028444115324,False,-0.4897391685741413
sector_momentum_multi_horizon_invvol,Sector allocation,sector_rotation,long_rule,"Monthly top-3 average 3/6/12m sector ranks, invvol sizing.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08495773294220355,0.0809222286796103,0.1858911065575602,0.424103070993476,-0.44378714106692296,0.11632728099859972,0.19143802305302024,-0.028560528496191347,-0.2794718102177508,0.3655790110530259,1312,0.2171038615502812,7.4509653562943186,0.007261225661950865,0.14000732493272006,-0.08480592030983691,0.5215089344804765,-0.02077394126166554,0.5416997617156474,"{""XLE"": 0.22908250470774297, ""XLK"": 0.387261862251731, ""XLY"": 0.383655633040526}",-0.43439827760974803,-0.4437871410669242,-0.13436725142831096,-0.17387127911740352,-0.15521181211554236,-0.15708750450352205,-0.32281932443446104,-0.32383920924097187,0.5568490155468528,False,-0.5133229653011931
sector_momentum_multi_horizon_equal,Sector allocation,sector_rotation,long_rule,"Monthly top-3 average 3/6/12m sector ranks, equal sizing.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08688792976517123,0.08320133054921053,0.19078240846398586,0.4272003125960108,-0.4510044442118072,0.11557992919637072,0.19265426511931594,-0.02931940086839375,-0.3022381220470617,0.36562399908272725,857,0.22651251486123028,6.792224147194972,0.011051955026494475,0.14053115474007383,-0.08131264283108008,0.5102581072137657,-0.018632776002318607,0.5051628276409849,"{""XLE"": 0.3349503080512451, ""XLK"": 0.3368527800073098, ""XLY"": 0.3281969119414451}",-0.4410147070732814,-0.4510044442118062,-0.144820140703818,-0.18037309569554194,-0.15984147413194416,-0.16171797654643916,-0.32137993672476717,-0.3233485230930202,0.561537710399587,False,-0.5208639126063495
global_50_20_10_bond_gold,Fixed allocation,global_balanced,long_rule,"Quarterly rebalanced fixed ETF weights: {'SPY': 0.5, 'EFA': 0.2, 'EEM': 0.1, 'IEF': 0.15, 'GLD': 0.05}",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.07976827784930762,0.07965739061531685,0.16323399139585676,0.42851974624735983,-0.4648831219717988,0.10567050485612971,0.1715878122461641,-0.025275160293770315,-0.3026807368204628,0.2503272246692929,860,0.21797747440028606,0.2054203581370718,0.04063577648246075,0.10664674182369827,-0.05520311671917488,0.4119788219722038,0.005676377374254082,0.31850675138999207,"{""EEM"": 0.0934588831431955, ""EFA"": 0.19464753703977627, ""GLD"": 0.0492761405561495, ""IEF"": 0.14190740339972224, ""SPY"": 0.5207100358611564}",-0.4548812706870138,-0.4648831219717976,-0.1441832930070558,-0.14545731144024587,-0.1270467665266246,-0.12843342563259286,-0.2532395911812343,-0.2562474427958493,0.5637370591168824,False,-0.5383979119306892
legacy_sectors_equal,Fixed allocation,sector_static,long_rule,"Quarterly rebalanced fixed ETF weights: {'XLK': 0.1111111111111111, 'XLF': 0.1111111111111111, 'XLV': 0.1111111111111111, 'XLI': 0.1111111111111111, 'XLY': 0.1111111111111111, 'XLP': 0.1111111111111111, 'XLE': 0.1111111111111111, 'XLU': 0.1111111111111111, 'XLB': 0.1111111111111111}",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.10217039797364458,0.10204182799633732,0.19695682880435766,0.4880582848524863,-0.5284775698681823,0.1220479892181711,0.1933296771689456,-0.03082750842946885,-0.34968793317263613,0.30830322326391446,890,0.2084573575487775,0.2333270411397122,0.03867396231429776,0.14660346931970136,-0.08607248973846415,0.6396426207809398,-0.0003795067002346775,0.6505162827640985,"{""XLB"": 0.11418732509188184, ""XLE"": 0.10522421197978314, ""XLF"": 0.10364361576494312, ""XLI"": 0.10791414573138434, ""XLK"": 0.11581706046719954, ""XLP"": 0.11335567171491058, ""XLU"": 0.11380664185873832, ""XLV"": 0.11193237644171089, ""XLY"": 0.11411895094944823}",-0.5236744903643886,-0.528477569868181,-0.17744014846783507,-0.17744014846783507,-0.17350834673889037,-0.17818314894049359,-0.3597751939390659,-0.3619073482974975,0.6512182990959551,False,-0.5623399078728941
sector_momentum_252_equal,Sector allocation,sector_rotation,long_rule,"Monthly top-3 legacy-sector 252d momentum, equal sizing.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.0851161484707621,0.08216142645805613,0.1937473799243907,0.4152830205671678,-0.46032772624228413,0.12067962108928264,0.1849033712689358,-0.02971757367292358,-0.29019111994424507,0.37715165589301924,683,0.19110722735205438,5.45125544144415,0.025202343106236258,0.12695388042358768,-0.06744686101641895,0.4447385837193911,-0.010022475637316286,0.4618745035742653,"{""XLE"": 0.33224528572369927, ""XLF"": 0.33362232075353254, ""XLK"": 0.33413239352276813}",-0.4397935068024097,-0.46032772624228535,-0.21681723940915554,-0.21793916784410494,-0.19559626747912862,-0.19952968634080803,-0.3025317831001705,-0.3025975511896969,0.5434536902583993,False,-0.5637789237365529
sector_momentum_252_invvol,Sector allocation,sector_rotation,long_rule,"Monthly top-3 legacy-sector 252d momentum, invvol sizing.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08201255040112265,0.07872392753013169,0.18836782719559872,0.4068604751053823,-0.45738180905863957,0.11926049427796465,0.17930872801853837,-0.028929173005239384,-0.28687330285890844,0.375792912809791,838,0.19312938047395517,6.0865926289079,0.019956542319880644,0.12542778246635877,-0.07202974169138976,0.4377895433487756,-0.009951196369146098,0.46068308181096107,"{""XLE"": 0.2332776585703668, ""XLF"": 0.37236861024908585, ""XLK"": 0.39435373118054723}",-0.44898914324959416,-0.4573818090586429,-0.2090239590034052,-0.2102615772438573,-0.19102454334840924,-0.19383364054558028,-0.29803740222655695,-0.29803740222655695,0.5305669557084254,False,-0.5689822502245268
Cboe_SPX_BXM_proxy,External SPX option-index proxy,external_option_proxy,external_proxy,Cboe ^BXM total-return index proxy; SPX options make it ineligible for implementation.,External SPX option index; reference only,2007-01-03,2021-12-31,14.988095238095237,0.05454246197111323,0.05454246197111323,0.15453905664638173,0.29425564444606744,-0.4014429397446938,0.09225528624794707,0.13586603865994173,-0.02525955440336239,-0.2865467747505902,0.25914970660514736,1012,0.25330028825124606,,0.020203271036519643,0.07805401722066829,-0.06364851388790294,0.09463931171409662,-0.0051931476838913415,0.0726767275615568,{},-0.3888552483851233,-0.40144293974469447,-0.1461790358775651,-0.14713258622088732,-0.14869058981086647,-0.151443153023747,-0.30155054093152767,-0.3025742261180223,,False,-0.5887965136959339
SPY_buy_hold,Fixed allocation,static_equity,long_rule,Quarterly rebalanced fixed ETF weights: {'SPY': 1.0},ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.1058511454569182,0.10581428273465576,0.2020024136476537,0.49663401055309353,-0.5518940436853627,0.13954977318117556,0.1917961367187076,-0.03152379660768668,-0.36794969794179055,0.3230772717957018,1223,0.2138423221662272,0.06668627560723213,0.022601386357133935,0.1650293793648172,-0.10524940596088395,0.7746525479814692,-0.015626400227561343,0.7764098490865766,"{""SPY"": 1.0}",-0.5476738607180403,-0.5518940436853619,-0.17838698850908852,-0.1789366665997445,-0.18922489743075532,-0.19203199715831698,-0.33400346819648297,-0.337172528469891,0.663852965094692,False,-0.5991333800624596
sector_momentum_126_equal,Sector allocation,sector_rotation,long_rule,"Monthly top-3 legacy-sector 126d momentum, equal sizing.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08778269830038865,0.08404138686683726,0.19015253384418387,0.43224988254653346,-0.5069339831549067,0.15113209936695354,0.17316396457399147,-0.029315680735630182,-0.3339501741631471,0.3910421125466066,1364,0.23486508591149458,6.887721490127871,0.002823852180365627,0.14832909722429788,-0.11683339250497504,0.6472534745201853,-0.037662242800902024,0.6540905480540111,"{""XLK"": 0.3313884882450261, ""XLV"": 0.34573847952825076, ""XLY"": 0.32287303222672326}",-0.4979619617090292,-0.5069339831549048,-0.11690741354244483,-0.1539308508789241,-0.14111542868784377,-0.14531525103602883,-0.31340384223997664,-0.3147684421316398,0.5691729764669547,False,-0.6414776953922793
SPY_put_50,Synthetic SPY option overlay,option_overlay,synthetic_proxy,"Synthetic SPY overlay: put ratio SPY_put_50, frozen VIX/Black-Scholes/skew model; quarterly puts and monthly calls where applicable.","SPY options; model-risk screen, not historical executable chains",2007-01-03,2021-12-31,14.98015873015873,0.07378213608171769,0.06775827668247247,0.150720641517047,0.41307955120719725,-0.4941714843875151,0.1527707370094483,0.1493047219694689,-0.022903890191145564,-0.33152448209425733,0.27078057119194066,1516,0.21817497431227323,,-0.017170991723074125,0.13897285860943853,-0.11717402827857426,0.4337748344370861,-0.04912865195383098,0.3700317965023847,{},-0.49020175328346005,-0.49417148438751546,-0.15781232186918337,-0.15829015877114228,-0.1266123446326538,-0.1290490816265908,-0.2287721888563513,-0.23239259506945342,0.5402759577506031,False,-0.6433808544974148
sector_momentum_126_invvol,Sector allocation,sector_rotation,long_rule,"Monthly top-3 legacy-sector 126d momentum, invvol sizing.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08453336955357238,0.08042553210915537,0.184965367254738,0.42323121852224216,-0.5023416657590828,0.1539925871473964,0.16827863447447658,-0.02846554695086461,-0.323071103305951,0.39212834888272363,1385,0.23672125363381114,7.587713090548613,-0.002861993827825149,0.14695547432434886,-0.11806562938130127,0.6446062210456651,-0.04002224786089781,0.6354249404289118,"{""XLK"": 0.2926850288981122, ""XLV"": 0.41735546052555816, ""XLY"": 0.28995951057632957}",-0.4939412016679119,-0.5023416657590809,-0.10257873273732843,-0.14265454401864952,-0.14152488952050168,-0.14450586997777115,-0.3149114851042064,-0.3154709745208121,0.555525081198972,False,-0.6493574171557367
ETF_RSP,Live smart-beta ETF,smart_beta_live,live_product_medium,"Buy-and-hold live ETF RSP, evaluated only from its actual inception through 2021.",ETF-only,2004-01-02,2021-12-31,17.984126984126984,0.10814664912648153,0.10811619940495087,0.2068313549744761,0.4992001977955537,-0.599227925776561,0.1292948230903051,0.18047665082753012,-0.03212396299523941,-0.4005537523114112,0.44612173817653367,896,0.18656691685682084,0.0,0.03593948993835028,0.15075449861823342,-0.20736224327878683,0.558909187185597,-0.09405676220743853,0.4977085242896425,"{""RSP"": 1.0}",-0.5886976050184094,-0.5915725521996413,-0.2141269347048138,-0.21489759425411759,-0.18820107940034503,-0.18820107940034503,-0.38809348575556213,-0.39025882575729787,,False,-0.6649925768768862
SPY_calm_VIX_95_85_put_spread,Synthetic SPY option overlay,option_overlay,synthetic_proxy,"Synthetic SPY overlay: put ratio SPY_calm_VIX_95_85_put_spread, frozen VIX/Black-Scholes/skew model; quarterly puts and monthly calls where applicable.","SPY options; model-risk screen, not historical executable chains",2007-01-03,2021-12-31,14.98015873015873,0.08904697371185866,0.0841248994238657,0.18469667640069035,0.44361105993386474,-0.5518940436853614,0.1407327978791832,0.16134795207651298,-0.028597226197403854,-0.36794969794179144,0.33114582949575033,1341,0.23413634702221364,,0.004408690104147128,0.14933033685345642,-0.11477813184596464,0.554635761589404,-0.01990069446646925,0.42527821939586646,{},-0.5476738607180407,-0.5518940436853622,-0.17838698850908907,-0.17893666659974505,-0.10095759174329955,-0.10314350118024085,-0.24432483409234518,-0.24782071919120097,0.5868562133845295,False,-0.6856788136858336
cross_asset_mom_252_top2,Cross-asset tactical,tactical_momentum,long_rule,Monthly top-2 252d cross-asset momentum with 12m SHY hurdle.,ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.046017034412005,0.04291117554138446,0.15684304889165296,0.2492184525267002,-0.39494598909343104,0.15058909090982342,0.11651475311252979,-0.024202022078641586,-0.13350158068950524,0.19412163786646808,1328,0.1123893369211649,5.944514331535622,0.02817823309708123,0.05807048003828941,-0.04597779588049522,0.10622104566512243,-0.03008729133736443,0.06354249404289118,"{""DBC"": 0.49102891497838036, ""VNQ"": 0.5089710850216197}",-0.15468691802069334,-0.3669603779265971,-0.09287517342047225,-0.13653149150224364,-0.2108007721301547,-0.22448204523556947,0.015817573198861012,-0.13346799923089236,0.2974405374428623,False,-0.7078169692954087
ETF_VYM,Live smart-beta ETF,smart_beta_live,live_product_medium,"Buy-and-hold live ETF VYM, evaluated only from its actual inception through 2021.",ETF-only,2006-11-16,2021-12-31,15.107142857142858,0.08759607647465883,0.08756011102128025,0.19154466870706283,0.42758661141358567,-0.5698130466407825,0.140864326839572,0.15372774805888315,-0.0297722456359068,-0.3191989049913657,0.30078827456724055,1114,0.20424986802837253,0.0,0.023714536604851233,0.1301596538341352,-0.10823880140832076,0.6418741808650066,-0.009679975928017281,0.6346153846153846,"{""VYM"": 1.0}",-0.5669020581708489,-0.5698130466407824,-0.12901106533641227,-0.1446728414864884,-0.1453947934910652,-0.15403987675579678,-0.3450783416269645,-0.3461937626459789,,False,-0.7436929878789429
ETF_VMOT,Live smart-beta ETF,smart_beta_live,short_live_product,"Buy-and-hold live ETF VMOT, evaluated only from its actual inception through 2021.",ETF-only,2017-05-02,2021-12-31,4.670634920634921,0.024914161347277197,0.02480436550257581,0.14029360138758293,0.13620919063389456,-0.34713777085096387,0.16373174717331346,0.07177024063444123,-0.023012221773439027,-0.15641767405901796,0.17319045000377242,990,0.44559155697508485,0.0,,0.024914161347277197,-0.050899345160335674,0.0,,,"{""VMOT"": 1.0}",,,,,-0.1910321584842607,-0.1910321584842607,-0.20982115389341782,-0.21693453555555486,,False,-0.7734269774872221
SPY_put_100,Synthetic SPY option overlay,option_overlay,synthetic_proxy,"Synthetic SPY overlay: put ratio SPY_put_100, frozen VIX/Black-Scholes/skew model; quarterly puts and monthly calls where applicable.","SPY options; model-risk screen, not historical executable chains",2007-01-03,2021-12-31,14.98015873015873,0.03919235603991633,0.02740181982615586,0.11682471005730205,0.22362890404702276,-0.44435170066272656,0.21510423567155132,0.08820120634502591,-0.016866652269495984,-0.3026704572543989,0.2425385475461712,2644,0.2235245936086232,,-0.05818267617901429,0.10955975250653016,-0.13349395261349473,0.27549668874172184,-0.08703371338923704,0.14268680445151033,{},-0.4333989731941271,-0.4371951773904069,-0.13749241850007088,-0.13789173064612303,-0.06311517547261625,-0.06509822744030147,-0.12304817953754987,-0.12710804673088205,0.26325133861708283,False,-0.8086365292416018
SPY_95_85_put_spread,Synthetic SPY option overlay,option_overlay,synthetic_proxy,"Synthetic SPY overlay: put ratio SPY_95_85_put_spread, frozen VIX/Black-Scholes/skew model; quarterly puts and monthly calls where applicable.","SPY options; model-risk screen, not historical executable chains",2007-01-03,2021-12-31,14.98015873015873,0.05587419053805376,0.03946237591960955,0.15978748047862512,0.2977089108512954,-0.5037454910078742,0.16493789561995537,0.11091750007779298,-0.024261230203426642,-0.34028002212685593,0.24234400905674125,1748,0.23871622002021198,,-0.031885802607792946,0.11868593942576666,-0.12150304175191862,0.32814569536423843,-0.05922201795537185,0.16772655007949125,{},-0.4970826262072412,-0.5006716946176615,-0.17117029156444774,-0.17158795415608785,-0.09908939540567974,-0.10127984712891036,-0.2614779295607982,-0.2648944614487073,0.3648077657240326,False,-0.8197557149653564
ETF_QVAL,Live smart-beta ETF,smart_beta_live,short_live_product,"Buy-and-hold live ETF QVAL, evaluated only from its actual inception through 2021.",ETF-only,2014-10-22,2021-12-31,7.190476190476191,0.07396165194188353,0.07388802231701819,0.2227675510951414,0.3759883017217481,-0.5148940371260192,0.14595539238359392,0.1436444134306057,-0.03372354649489546,-0.17279916630258751,0.34399116522811757,785,0.2294027747537353,0.0,,0.07396165194188353,-0.12828818349084148,0.17786187322611163,-0.09598295384215305,0.2857142857142857,"{""QVAL"": 1.0}",,,,,-0.22966776998395577,-0.22966776998395577,-0.46659251747960917,-0.46766328355518516,,False,-0.8297490189108307
ETF_WTMF,Live alternative/trend ETF,managed_futures_live,live_product_medium,"Buy-and-hold live ETF WTMF, evaluated only from its actual inception through 2021.",ETF-only,2011-01-05,2021-12-31,10.98015873015873,-0.012799208621743219,-0.01284450163181683,0.06739244256382355,-0.30367356795361405,-0.30791804599194383,0.21212564369942497,-0.041566932462536114,-0.00993933023289386,-0.10899833908381695,0.09481773899069079,2687,0.20008822371052343,0.0,-0.0981739434902047,0.007092880102503418,-0.0778442338941916,0.0,-0.040980799533169465,0.0,"{""WTMF"": 1.0}",,,-0.03901557340081574,-0.06277031568100566,-0.012566609473081525,-0.03377055865701628,0.02539790315248669,-0.016920973233141123,,False,-0.9045930957510894
cross_asset_mom_126_top1,Cross-asset tactical,tactical_momentum,long_rule,Monthly top-1 126d cross-asset momentum with 12m SHY hurdle.,ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.02785364807561419,0.02193875752758312,0.1986893370124325,0.14615892231023325,-0.41049509622253033,0.2301583132281276,0.0678537900499417,-0.03058795542237864,-0.20591064911908563,0.30059686882479286,1743,0.1567270970995211,11.536725680051159,0.050856120315609266,0.012812262043721656,-0.09538386566338253,0.01654533421575116,-0.08485723241956822,0.0,"{""SPY"": 1.0}",-0.07514386204893908,-0.30989523185739654,-0.026046923630836605,-0.15369194257556817,-0.16621762974104004,-0.16621762974104004,-0.011160921113323119,-0.15727649308109026,0.175942604876907,False,-1.0390277825972016
cross_asset_mom_252_top1,Cross-asset tactical,tactical_momentum,long_rule,Monthly top-1 252d cross-asset momentum with 12m SHY hurdle.,ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.04470479012455031,0.040843489510187014,0.20390059304580552,0.22636655971285913,-0.5341091422602251,0.22901309671404904,0.08369972836519907,-0.03165752425079189,-0.23162690555999144,0.3161112453788275,1391,0.12133673937987105,7.402176592402767,0.04334324608276274,0.04561267110562328,-0.12074336285775544,0.3017868960953011,-0.053852246520167735,0.1926131850675139,"{""DBC"": 1.0}",-0.29524821334338236,-0.4816967889292102,0.012168772211827328,-0.15369194257556829,-0.18922489743075543,-0.1920319971583171,0.14226450614909858,-0.15727649308109004,0.26753865540006605,False,-1.1164962234896905
ETF_TAIL,Live protection ETF,protection_live,short_live_product,"Buy-and-hold live ETF TAIL, evaluated only from its actual inception through 2021.",ETF-only,2017-04-06,2021-12-31,4.738095238095238,-0.05921072871089583,-0.05931027649310583,0.14275474198784324,-0.4770437713234343,-0.28309229319109164,0.1704817827240253,-0.20915697860742427,-0.019294251925549632,-0.14273468856208205,0.0691541519918506,731,0.40638868368605796,0.0,,-0.05921072871089583,-0.09263494726387411,0.0,,,"{""TAIL"": 1.0}",,,,,0.2340747571911168,-0.07202621194103875,0.2811058156931634,-0.04244916502316254,,False,-1.3552752502331602
