strategy,family,independence_group,evidence,description,implementation_note,start,end,years,cagr,stress_cagr,annual_vol,excess_shy_sharpe,max_drawdown,ulcer_index,calmar,cvar_5pct_daily,worst_calendar_year,best_calendar_year,max_recovery_days,max_underwater_days,max_trough_to_recovery_days,max_5pct_trough_to_recovery_days,median_5pct_trough_to_recovery_days,share_5pct_recovered_within_20d,n_5pct_drawdowns,n_unrecovered_5pct_drawdowns,largest_year_abs_excess_share,annual_turnover,cagr_2007_2012,cagr_2013_2021,rolling_3y_min,rolling_3y_target_share,rolling_5y_min,rolling_5y_target_share,latest_weights,GFC_return,GFC_maxdd,2011_euro_US_downgrade_return,2011_euro_US_downgrade_maxdd,2018_Q4_return,2018_Q4_maxdd,COVID_crash_return,COVID_crash_maxdd,duration_hard_pass,objective_gate,joint_gate
recovery_sector_barbell_W_cyc50_mom126_ma200_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 50% cyclical budget, 126d momentum, 200d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09304162089649792,0.08900651890151945,0.13133843053400354,0.586052555467362,-0.2719029521012639,0.07287269006529189,0.34218687284368554,-0.020582930839668095,-0.1729151422031029,0.3250159528247649,556,556,300,300,26.0,0.35,20,0,0.15928777833593313,7.395336956521232,0.041322191278992504,0.12890839265141274,-0.016312289387560575,0.3785572468563865,0.007023241154219484,0.5198570293884035,"{""XLB"": 0.16773967237418383, ""XLK"": 0.16333245345254938, ""XLP"": 0.1821397865752578, ""XLU"": 0.14545202117827827, ""XLV"": 0.17598252161665515, ""XLY"": 0.16535354480307562}",-0.2598479879997295,-0.2719029521012645,-0.1366650572699818,-0.15865226760234763,-0.09518943790370671,-0.09824330892689903,-0.22501228838295584,-0.226361722819299,False,False,False
recovery_sector_barbell_W_cyc50_mom126_ma200_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 50% cyclical budget, 126d momentum, 200d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.0872975297853662,0.08224758956650824,0.13855959880529126,0.5262980053924039,-0.2968407336269968,0.08064872814280549,0.29408878194952265,-0.02168618984516286,-0.1999463110839511,0.3323564547660427,608,608,300,300,35.5,0.2,20,0,0.15951232898362044,9.308273050575846,0.03733196531216576,0.12190688209548406,-0.025167981553644747,0.3623428193249504,0.00191607463633936,0.4777601270849881,"{""XLK"": 0.24583369692020954, ""XLP"": 0.18276056449517025, ""XLU"": 0.14594775802332396, ""XLV"": 0.17658231403853217, ""XLY"": 0.24887566652276416}",-0.2813850355992037,-0.29684073362699737,-0.13377435432148932,-0.15636930150272743,-0.11260176588550641,-0.11319578621841231,-0.24008588612060489,-0.2426733946022258,False,False,False
recovery_sector_barbell_M_cyc50_mom126_ma100_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 50% cyclical budget, 126d momentum, 100d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09656989836868535,0.09405765381448239,0.13409297993900152,0.6006819343424862,-0.26644903670503706,0.06744201839402449,0.362432904854483,-0.020926185479899453,-0.17041173049787062,0.33369959471712884,513,513,302,302,27.0,0.4444444444444444,18,0,0.16622894434982363,4.585949719189333,0.049919254996374285,0.12878742298149204,-0.0049433268776605255,0.414295168762409,0.0260994359119342,0.494440031771247,"{""XLK"": 0.24542243028356767, ""XLP"": 0.18760323054499053, ""XLU"": 0.1413652154009992, ""XLV"": 0.18649314040677978, ""XLY"": 0.23911598336366297}",-0.25018126356393966,-0.26644903670503917,-0.1053024255624283,-0.16287137565958965,-0.07688127424537305,-0.07737281654912087,-0.18302757303663697,-0.18567547985922983,False,False,False
recovery_sector_barbell_W_cyc65_mom63_ma50_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 65% cyclical budget, 63d momentum, 50d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.07249209946502844,0.06370523088694324,0.11972417036851093,0.4781368981363377,-0.29397213469119154,0.0758739405870046,0.24659513916575496,-0.01915384132819665,-0.15004453697339493,0.2628627394514951,628,628,335,335,66.0,0.125,16,0,0.1427147166084086,16.448309608242127,0.05368549978578607,0.08520465546069911,-0.005764060012310335,0.3471211118464593,0.011953122017194895,0.21564733915806195,"{""XLB"": 0.21853023350557524, ""XLK"": 0.21278853527507838, ""XLP"": 0.12777186985093592, ""XLU"": 0.10203523935649061, ""XLV"": 0.12345252111488565, ""XLY"": 0.21542160089703424}",-0.28464471343264686,-0.2939721346911921,-0.05258711940236438,-0.06487262269637117,-0.06374925660408648,-0.06725565530712663,-0.15656378502726642,-0.16006534726200017,False,False,False
recovery_sector_barbell_M_cyc65_mom63_ma50_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 65% cyclical budget, 63d momentum, 50d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08569493515562021,0.08170176872296064,0.1215250970209473,0.5696482741816029,-0.19594841651717199,0.06231510662939013,0.43733415497190464,-0.019410910069876254,-0.10387580273800034,0.2982647880464411,609,609,348,348,44.0,0.22727272727272727,22,1,0.15641767175648394,7.366920926340276,0.07516467157186812,0.09276608146616794,0.0043845966208779785,0.3812045003309067,0.02642151467385223,0.3312152501985703,"{""SHY"": 0.206137350201725, ""XLK"": 0.21626994056398605, ""XLP"": 0.13352671600783844, ""XLU"": 0.10061677997442228, ""XLV"": 0.13273660866161968, ""XLY"": 0.21071260459040841}",-0.18328536515320348,-0.1959484165171731,-0.03253999584063039,-0.0480896353897039,-0.07856049592260139,-0.08925800226646174,-0.13108580293442706,-0.13325379582362507,False,False,False
recovery_sector_barbell_M_cyc65_mom126_ma50_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 65% cyclical budget, 126d momentum, 50d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.07849689912157642,0.07486465324704872,0.12351484637128968,0.5110931486284455,-0.19222313053327078,0.06441013922291752,0.408363441505755,-0.019936021442753676,-0.10464630126338892,0.33552395954786096,536,536,372,372,39.0,0.3,20,0,0.1885502016689783,6.744596661628728,0.04765167905264911,0.09954450844667462,-0.00029121443169533023,0.24454003970880211,0.017871906214403932,0.2664813343923749,"{""SHY"": 0.20613735020172502, ""XLK"": 0.21626994056398605, ""XLP"": 0.1335267160078385, ""XLU"": 0.10061677997442231, ""XLV"": 0.1327366086616197, ""XLY"": 0.21071260459040841}",-0.1795014094412274,-0.1922231305332699,-0.1065567298874096,-0.16228741353721898,-0.08119364621597758,-0.09132885839836402,-0.13108580293442673,-0.13325379582362473,False,False,False
recovery_sector_barbell_W_cyc50_mom126_ma100_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 50% cyclical budget, 126d momentum, 100d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09107333756342095,0.0861349100214508,0.12521706086962275,0.5945671887514494,-0.26650992589079037,0.07053455114286192,0.34172587478314304,-0.019706857032564307,-0.16279342317101175,0.3253817779174264,521,521,376,376,28.0,0.3157894736842105,19,0,0.15868624861496253,9.070875523828706,0.037106262944494484,0.12856898228107072,-0.00613932202566303,0.33487756452680345,0.0119383737602472,0.4312946783161239,"{""XLB"": 0.16773967237418386, ""XLK"": 0.16333245345254938, ""XLP"": 0.18213978657525778, ""XLU"": 0.14545202117827827, ""XLV"": 0.17598252161665517, ""XLY"": 0.16535354480307562}",-0.25436567048179237,-0.26650992589078926,-0.12853098826763643,-0.15072535514743324,-0.07177154997157587,-0.07490445987028105,-0.19056310221004846,-0.19197252071766002,False,False,False
recovery_sector_barbell_M_cyc50_mom126_ma50_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 50% cyclical budget, 126d momentum, 50d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08502500225580856,0.0821474562361022,0.1231508236452933,0.5588187662983057,-0.23358440950031778,0.059619115045751556,0.3640011867131607,-0.019406287759110765,-0.12719435597655915,0.31982931384796887,541,541,380,380,45.0,0.29411764705882354,17,0,0.17268891665793942,5.30949737353786,0.050012802711492776,0.10899128956432036,-0.004780195500343254,0.3213103904698875,0.02507045321709489,0.38443208895949166,"{""SHY"": 0.15682180663444875, ""XLK"": 0.16453031324395734, ""XLP"": 0.18865279500827462, ""XLU"": 0.1421560968053245, ""XLV"": 0.1875364943631514, ""XLY"": 0.16030249394484342}",-0.22127370319667472,-0.23358440950031611,-0.0992660068730381,-0.15216429087477035,-0.08243022483716522,-0.08450739506656046,-0.16827366727883253,-0.16924718161786978,False,False,False
recovery_sector_barbell_W_cyc65_mom126_ma200_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 65% cyclical budget, 126d momentum, 200d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08861502348534978,0.08354664849378257,0.13307058404860722,0.5511694700490767,-0.24384234850939546,0.07998876125132895,0.36341113029402833,-0.021240756766026506,-0.16071857491661645,0.34282735166160494,543,543,381,381,23.0,0.3888888888888889,18,0,0.16167411283181052,9.331004992464248,0.03614877711780151,0.1250275980949076,-0.016546368876363404,0.3027796161482462,-0.0014834039544849853,0.43328038125496426,"{""XLB"": 0.21853023350557524, ""XLK"": 0.2127885352750784, ""XLP"": 0.1277718698509359, ""XLU"": 0.1020352393564906, ""XLV"": 0.12345252111488564, ""XLY"": 0.21542160089703424}",-0.23162820863875555,-0.2438423485093949,-0.15486929387484083,-0.16992746848071216,-0.09737868193836696,-0.10054420820365284,-0.20447480429914422,-0.2069497799414225,False,False,False
recovery_sector_barbell_W_cyc65_mom126_ma200_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 65% cyclical budget, 126d momentum, 200d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.081076852359798,0.07470997332863227,0.1431880996070408,0.47565654129130425,-0.27794626965248226,0.09002569347179826,0.29169973197038707,-0.022768549515421798,-0.1963590829657632,0.3524874666741282,595,595,384,384,42.5,0.25,16,0,0.16025861276638856,11.810108128895225,0.030860567062881206,0.11587491205197509,-0.026713924884732565,0.2802779616148246,-0.008197687531074194,0.3967434471803018,"{""XLK"": 0.32060151766202083, ""XLP"": 0.12833979467226775, ""XLU"": 0.10248876911346053, ""XLV"": 0.12400124714573214, ""XLY"": 0.3245686714065187}",-0.260745655647167,-0.2779462696524818,-0.15118816772571597,-0.16780111250916685,-0.11996270919573493,-0.12059797437959463,-0.22439030653994096,-0.22847545537193192,False,False,False
recovery_sector_barbell_W_cyc50_mom126_ma100_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 50% cyclical budget, 126d momentum, 100d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08925560763016027,0.08348006393470353,0.13049924037940744,0.5635958428685016,-0.2836830370311736,0.07709395289964552,0.31463145827909367,-0.020623755133046096,-0.1864360831283669,0.3334475228410412,516,516,392,392,25.0,0.2857142857142857,21,0,0.15916357370341352,10.629998608780575,0.030243526738318982,0.13042611974322438,-0.015989170526840013,0.34215751158173396,0.003411936526405812,0.4527402700555997,"{""XLK"": 0.24583369692020948, ""XLP"": 0.18276056449517025, ""XLU"": 0.14594775802332394, ""XLV"": 0.17658231403853214, ""XLY"": 0.24887566652276413}",-0.2673148318686609,-0.2836830370311739,-0.13377435432148954,-0.15636930150272776,-0.08268396915552101,-0.08329801632518441,-0.18854878580992807,-0.19131177818076261,False,False,False
recovery_QQQ_vol8_trend20,Recovery-oriented fast trend plus volatility target,recovery_fast_vol_trend,long_rule,"Weekly unlevered QQQ 8% volatility target, disabled below the 20d moving average; residual SHY.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.04725624787756666,0.03996309617475191,0.061512948563302895,0.47695089914986266,-0.09873151222466181,0.03553125714443406,0.47863389117383215,-0.010155424640435215,-0.06601846759476315,0.12982412676346988,608,608,395,395,90.0,0.0,9,0,0.1458002686715302,13.973189616423594,0.04154864006646797,0.05107530706155616,0.00550775012606497,0.0,0.021970317302608677,0.0,"{""QQQ"": 0.4135385217324469, ""SHY"": 0.5864614782675532}",-0.039416850527451364,-0.05556509033083623,-0.01311323884399529,-0.02347640537536666,-0.04234249112672517,-0.04847469607296706,-0.03703108606537042,-0.08364008749183371,False,False,False
recovery_sector_barbell_W_cyc50_mom63_ma50_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 50% cyclical budget, 63d momentum, 50d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08061141764698765,0.07367822465910079,0.120405746288147,0.5359199982627962,-0.30821698446640344,0.07132908267830773,0.26154112754864917,-0.018902240137451197,-0.16473128351731348,0.26388632345533036,750,750,399,399,43.0,0.13333333333333333,15,0,0.15207708216027835,12.869840408596081,0.05491164832347595,0.09807595019008453,-0.009174533693528608,0.3878226340172071,0.016332175381174485,0.26131850675139,"{""XLB"": 0.16773967237418383, ""XLK"": 0.16333245345254938, ""XLP"": 0.18213978657525778, ""XLU"": 0.14545202117827824, ""XLV"": 0.17598252161665515, ""XLY"": 0.16535354480307562}",-0.2993930772388085,-0.3082169844664032,-0.057348174780352035,-0.07746112634125013,-0.06938933612424425,-0.07288777317896644,-0.188966576690481,-0.19102980634484634,False,False,False
recovery_QQQ_vol10_trend20,Recovery-oriented fast trend plus volatility target,recovery_fast_vol_trend,long_rule,"Weekly unlevered QQQ 10% volatility target, disabled below the 20d moving average; residual SHY.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.05365214712958055,0.04461667847377204,0.07631981548135053,0.4759398066230745,-0.1239114944736106,0.04688792905317535,0.4329876526588648,-0.012693987610401941,-0.08327920582050496,0.16359668641448333,614,614,401,401,107.5,0.0,10,0,0.14663751739325437,17.219214762153477,0.043830748892275784,0.060245191189224334,0.0045672058451169395,0.016214427531436135,0.023399176433601232,0.0,"{""QQQ"": 0.5176995815813663, ""SHY"": 0.48230041841863375}",-0.06911124771701849,-0.08755871102573576,-0.017400885142375144,-0.030226615126006218,-0.05540051902954646,-0.06210155506321591,-0.05132730297990307,-0.10523728889595485,False,False,False
recovery_sector_barbell_W_cyc35_mom63_ma50_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 35% cyclical budget, 63d momentum, 50d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08824141851992495,0.08321084394395983,0.12564415674051746,0.5731744592383653,-0.3240413678903342,0.0702624140246335,0.27231528830537655,-0.019363379896729666,-0.18006194757517824,0.26472504078373515,742,742,404,404,46.0,0.23076923076923078,13,0,0.15731456586552764,9.264709287480484,0.055508584487708124,0.11060537541706283,-0.018503574954079616,0.43646591661151557,0.020287576523127848,0.4690230341540905,"{""XLB"": 0.1171664956739149, ""XLK"": 0.11408804446790698, ""XLP"": 0.23627500772809631, ""XLU"": 0.18868297846481258, ""XLV"": 0.22828769285838954, ""XLY"": 0.11549978080687974}",-0.3149194074587278,-0.32404136789033433,-0.06241611759726595,-0.09058357022245223,-0.07520769949425676,-0.079225179345637,-0.22069617462841729,-0.22142183167784713,False,False,False
recovery_QQQ_vol12_trend20,Recovery-oriented fast trend plus volatility target,recovery_fast_vol_trend,long_rule,"Weekly unlevered QQQ 12% volatility target, disabled below the 20d moving average; residual SHY.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.05951048410964144,0.04903184150767825,0.08918453824465572,0.4803173960426129,-0.14855901071675282,0.05756211576181351,0.40058481691902187,-0.014881844358771261,-0.10040799579898707,0.1958718290441479,618,618,405,405,143.0,0.0,9,0,0.14362592759425108,19.871181782105705,0.04693945271342881,0.06796742165518022,0.004499252082135197,0.07114493712772998,0.022653040773780164,0.028196981731532962,"{""QQQ"": 0.6221740163187962, ""SHY"": 0.3778259836812038}",-0.0981433294797498,-0.11871216231382586,-0.02169584199237895,-0.03695575137525198,-0.06834376744471882,-0.07560219942622859,-0.06553541834198129,-0.12654676506079943,False,False,False
recovery_sector_barbell_W_cyc50_mom63_ma50_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 50% cyclical budget, 63d momentum, 50d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08272995949722017,0.07495720182582932,0.12677164048572034,0.5308486817191317,-0.32930621984948705,0.07782728821396483,0.25122501340859216,-0.020028880600838062,-0.1912041500297581,0.2878488302041562,757,757,419,419,52.0,0.2,15,0,0.1610781099733091,14.405441935270922,0.05488276598518871,0.10168508487956918,-0.018755700300413847,0.4073461283917935,0.017008220425318576,0.3149324861000794,"{""XLK"": 0.24583369692020954, ""XLP"": 0.18276056449517022, ""XLU"": 0.14594775802332394, ""XLV"": 0.17658231403853217, ""XLY"": 0.24887566652276413}",-0.31404441096677105,-0.3293062198494865,-0.06025320093534714,-0.0783463947667008,-0.07678691883999045,-0.08267551810307339,-0.1874016115553987,-0.18957025094539748,False,False,False
recovery_sector_barbell_W_cyc65_mom126_ma100_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 65% cyclical budget, 126d momentum, 100d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08603420506911408,0.07980085928246661,0.1257592559595275,0.5577256844350222,-0.23650973538953934,0.08015468521683768,0.36376601972605016,-0.02008898815658241,-0.1472935072727447,0.3433076571978493,509,509,420,420,25.0,0.42857142857142855,21,0,0.1610346990379678,11.508890074660012,0.0307052409231805,0.1245259807721002,-0.009078689861466205,0.25909993381866314,0.002573678664425927,0.2835583796664019,"{""XLB"": 0.21853023350557518, ""XLK"": 0.21278853527507838, ""XLP"": 0.1277718698509359, ""XLU"": 0.10203523935649057, ""XLV"": 0.12345252111488561, ""XLY"": 0.21542160089703422}",-0.22417715254330128,-0.23650973538953823,-0.144378714195743,-0.15962380542809596,-0.06687273074639533,-0.07014524250804977,-0.15872022587623413,-0.16133754957704205,False,False,False
recovery_sector_barbell_W_cyc35_mom126_ma50_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 35% cyclical budget, 126d momentum, 50d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08528699786910643,0.08064438052721923,0.12561459418012078,0.5526423683583283,-0.31546943592299015,0.07457678919554851,0.27034947971925244,-0.019483442765236836,-0.18521721524703316,0.2819643938698069,758,758,420,420,45.0,0.23076923076923078,13,0,0.16399202396816234,8.571878997352838,0.041353412885864804,0.11557390888051433,-0.019761036957206213,0.38451356717405694,0.01734565476829797,0.4344718030182685,"{""XLB"": 0.11716649567391488, ""XLK"": 0.11408804446790695, ""XLP"": 0.23627500772809626, ""XLU"": 0.18868297846481255, ""XLV"": 0.22828769285838954, ""XLY"": 0.11549978080687974}",-0.30386345866820397,-0.31546943592299004,-0.11843179590130315,-0.14184696347987735,-0.07493871744350433,-0.07871142127736985,-0.22177118171475652,-0.22205723913877862,False,False,False
recovery_sector_barbell_W_cyc50_mom126_ma50_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 50% cyclical budget, 126d momentum, 50d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.07647231841443491,0.07009319703369021,0.120042058019735,0.5066324323021536,-0.2947473541330946,0.07898170374811816,0.25945039825498645,-0.019006084796101486,-0.17205369374454016,0.2885823163950567,758,758,420,420,56.5,0.21428571428571427,14,0,0.15101432090161013,11.883810774067426,0.03483489120672556,0.10513158767335518,-0.011511131247180728,0.23527465254798147,0.00946489542446316,0.25933280381254964,"{""XLB"": 0.16773967237418383, ""XLK"": 0.16333245345254938, ""XLP"": 0.18213978657525776, ""XLU"": 0.14545202117827827, ""XLV"": 0.17598252161665515, ""XLY"": 0.16535354480307562}",-0.2830706204435769,-0.29474735413309516,-0.13664083147591555,-0.15072535514743324,-0.0690037246155919,-0.07214597633899034,-0.19056310221004902,-0.19197252071766058,False,False,False
recovery_sector_barbell_W_cyc35_mom63_ma50_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 35% cyclical budget, 63d momentum, 50d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08979886284591809,0.08417698568568865,0.12932398273296117,0.5715181580115202,-0.33897728880930933,0.07524163758060613,0.2649111483584795,-0.020069424574805504,-0.19825417354365193,0.28148920594402504,758,758,420,420,69.0,0.07692307692307693,13,0,0.16309799446072668,10.341644751158313,0.055562754071242226,0.11321673345822614,-0.02505349909639487,0.4503639973527465,0.020799589460148926,0.4920571882446386,"{""XLK"": 0.1715390573594524, ""XLP"": 0.23683692299401388, ""XLU"": 0.18913170914960925, ""XLV"": 0.22883061248781494, ""XLY"": 0.17366169800910952}",-0.32489237872535737,-0.33897728880931055,-0.06444192202857102,-0.09119630344805807,-0.08034387704028678,-0.08602156089162016,-0.2196371888380665,-0.22043223862879247,False,False,False
recovery_sector_barbell_M_cyc50_mom126_ma50_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 50% cyclical budget, 126d momentum, 50d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08824675930851766,0.08487787818085413,0.13091272171347243,0.5557512510853359,-0.25918657585004223,0.06566385941758236,0.34047580982579384,-0.020543727275033244,-0.14939149652312544,0.3229159877222558,620,620,423,423,59.5,0.25,16,0,0.16804050124584433,6.199077936254514,0.051825096315073926,0.11320356878375892,-0.014520984366176437,0.400397088021178,0.024520532110939408,0.4567116759332804,"{""XLK"": 0.2454224302835676, ""XLP"": 0.1876032305449905, ""XLU"": 0.14136521540099917, ""XLV"": 0.18649314040677975, ""XLY"": 0.2391159833636629}",-0.24894962330825554,-0.25918657585004146,-0.0966611037123647,-0.15534427546044582,-0.07688127424537283,-0.07737281654912076,-0.18192584358262076,-0.18398703863069799,False,False,False
recovery_SPY_vol12_trend100,Recovery-oriented fast trend plus volatility target,recovery_fast_vol_trend,long_rule,"Weekly unlevered SPY 12% volatility target, disabled below the 100d moving average; residual SHY.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.06767242181413091,0.06335791665915402,0.09623316554362504,0.5282587443920885,-0.21770824385483512,0.07436583673430393,0.31083996001205155,-0.016010280741106536,-0.15472661678023414,0.2739859320632243,778,778,423,423,74.0,0.3076923076923077,13,0,0.1604849715562035,8.09546542829759,0.04325085749967217,0.08425549266429289,-0.026319206258579086,0.20681667769688947,0.0025415413629616967,0.1699761715647339,"{""SHY"": 0.17825843904617494, ""SPY"": 0.8217415609538251}",-0.06520052280339006,-0.11091453001919993,-0.03487824085410862,-0.038346689932239775,-0.046972348670877406,-0.06704824332613313,-0.07207027838240321,-0.12437189310971442,False,False,False
recovery_sector_barbell_W_cyc65_mom126_ma50_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 65% cyclical budget, 126d momentum, 50d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.07011761174568476,0.06109455970510891,0.12779111269876445,0.4399451021926733,-0.295347001775642,0.09790977779507021,0.2374075623728493,-0.02077330277158403,-0.1944067729171458,0.3121042365407838,754,754,424,424,53.0,0.2,15,0,0.148247853166074,16.92948596922382,0.021751411465372517,0.10359707681809094,-0.018452889261278527,0.1757114493712773,-0.011323705444931442,0.13105639396346305,"{""XLK"": 0.32060151766202083, ""XLP"": 0.12833979467226775, ""XLU"": 0.10248876911346054, ""XLV"": 0.12400124714573213, ""XLY"": 0.3245686714065187}",-0.27856090439711023,-0.2953470017756413,-0.16656753187278517,-0.1807684025287677,-0.08815802108487492,-0.08881624485384432,-0.15600198905004536,-0.1604473402591745,False,False,False
