strategy,family,independence_group,evidence,description,implementation_note,start,end,years,cagr,stress_cagr,annual_vol,excess_shy_sharpe,max_drawdown,ulcer_index,calmar,cvar_5pct_daily,worst_calendar_year,best_calendar_year,max_recovery_days,max_underwater_days,max_trough_to_recovery_days,max_5pct_trough_to_recovery_days,median_5pct_trough_to_recovery_days,share_5pct_recovered_within_20d,n_5pct_drawdowns,n_unrecovered_5pct_drawdowns,largest_year_abs_excess_share,annual_turnover,cagr_2007_2012,cagr_2013_2021,rolling_3y_min,rolling_3y_target_share,rolling_5y_min,rolling_5y_target_share,latest_weights,GFC_return,GFC_maxdd,2011_euro_US_downgrade_return,2011_euro_US_downgrade_maxdd,2018_Q4_return,2018_Q4_maxdd,COVID_crash_return,COVID_crash_maxdd,duration_hard_pass,objective_gate,joint_gate
recovery_QQQ_vol8_trend50,Recovery-oriented fast trend plus volatility target,recovery_fast_vol_trend,long_rule,"Weekly unlevered QQQ 8% volatility target, disabled below the 50d moving average; residual SHY.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.04488553382705818,0.040055379034873884,0.0689846333410512,0.3998982527532693,-0.13624857529333112,0.05288232810256471,0.32943855545222106,-0.011544849654030834,-0.09412420299323376,0.1978130858571283,675,675,433,433,140.0,0.0,9,1,0.17073398539527151,9.264654481612022,0.02301655012530701,0.05971077851500972,-0.019535021273986986,0.05526141628060887,0.006689224010113737,0.0,"{""QQQ"": 0.4135385217324468, ""SHY"": 0.5864614782675532}",-0.055702641408114206,-0.07404096236804425,-0.07311712438677476,-0.08285019810214733,-0.01302271840401703,-0.025804586677874775,-0.03703108606537053,-0.08364008749183394,False,False,False
recovery_sector_barbell_W_cyc65_mom63_ma50_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 65% cyclical budget, 63d momentum, 50d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.07510880093247985,0.06523844747989149,0.1291608779348553,0.4714750346409339,-0.3206251995412982,0.0832572433083285,0.2342573230049731,-0.020723545903052042,-0.18505643855248421,0.29402752646677754,757,757,434,434,44.0,0.3333333333333333,15,1,0.1562716592021394,18.440238082335405,0.05351133730836599,0.08973952356290815,-0.018921970431244883,0.37127729980145596,0.012760339275552202,0.21326449563145353,"{""XLK"": 0.3206015176620209, ""XLP"": 0.12833979467226778, ""XLU"": 0.10248876911346053, ""XLV"": 0.12400124714573214, ""XLY"": 0.3245686714065187}",-0.304194786870262,-0.32062519954129853,-0.05637684656536246,-0.06550291947941944,-0.07344251677835512,-0.07954514209936858,-0.15445993188023133,-0.1581069837726613,False,False,False
recovery_QQQ_vol12_trend50,Recovery-oriented fast trend plus volatility target,recovery_fast_vol_trend,long_rule,"Weekly unlevered QQQ 12% volatility target, disabled below the 50d moving average; residual SHY.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.053721681570437774,0.04683438961103725,0.10027660091852668,0.3842727655562492,-0.20297985143371955,0.08409167207765057,0.2646650945450115,-0.016923724561643413,-0.1425218969522185,0.25522197335294905,790,790,434,434,124.0,0.09090909090909091,11,1,0.14951697215487872,13.110651374780543,0.018824173771210262,0.07762691648678866,-0.03188172161260616,0.2749834546657842,0.0003840653047908482,0.12589356632247817,"{""QQQ"": 0.6221740163187962, ""SHY"": 0.37782598368120385}",-0.1210098116487156,-0.14105712386359426,-0.1108386156736314,-0.12470804681169778,-0.02509199365969783,-0.038345228860449776,-0.06553541834198129,-0.12654676506079932,False,False,False
recovery_QQQ_vol10_trend50,Recovery-oriented fast trend plus volatility target,recovery_fast_vol_trend,long_rule,"Weekly unlevered QQQ 10% volatility target, disabled below the 50d moving average; residual SHY.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.049866143075063096,0.04386554027714329,0.0857783846435254,0.391319037429116,-0.17189951426802363,0.06935728675170288,0.29008891204493115,-0.014436565538073392,-0.11839790405273509,0.23350947707762182,784,784,434,434,129.0,0.0,10,1,0.16124499128580239,11.460685610341597,0.02053678784348434,0.06986801445941926,-0.02620142327214947,0.1585043017868961,0.005833477346577576,0.09451945988880063,"{""QQQ"": 0.5176995815813662, ""SHY"": 0.4823004184186338}",-0.08880926654482657,-0.10686637334887128,-0.09204624441593456,-0.10389763887646453,-0.019054553145684383,-0.03207490776916233,-0.051327302979902845,-0.10523728889595474,False,False,False
recovery_sector_barbell_W_cyc65_mom126_ma50_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 65% cyclical budget, 126d momentum, 50d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.067216898633091,0.05914925866006571,0.11883388993685695,0.44099703277986085,-0.27447173052458174,0.08827524153372134,0.24489552532285666,-0.01919306530215639,-0.15949811719637197,0.2950523239301108,622,622,439,439,60.0,0.21428571428571427,14,0,0.14935182722186752,15.171588565238542,0.027784754717510296,0.09431770260396566,-0.00883678676824784,0.1555261416280609,-0.0023401036763862626,0.10127084988085783,"{""XLB"": 0.21853023350557518, ""XLK"": 0.21278853527507838, ""XLP"": 0.1277718698509359, ""XLU"": 0.10203523935649059, ""XLV"": 0.12345252111488564, ""XLY"": 0.21542160089703424}",-0.2627523440368471,-0.2744717305245814,-0.15471336630442134,-0.16206376417767698,-0.06324629736683507,-0.06653152716415145,-0.15872022587623402,-0.16133754957704183,False,False,False
recovery_SPY_vol8_trend50,Recovery-oriented fast trend plus volatility target,recovery_fast_vol_trend,long_rule,"Weekly unlevered SPY 8% volatility target, disabled below the 50d moving average; residual SHY.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.03661326702682399,0.03084810196321741,0.06858063101109073,0.28751839195987805,-0.15933958225213618,0.05600617880505328,0.22978136699823773,-0.011451175857988827,-0.1455688970085557,0.19275412873141895,679,679,440,440,285.0,0.0,7,0,0.16646389621639848,11.150838110248053,0.023498075781505312,0.045442132653455314,-0.026399223005003303,0.0,-0.007527063474138562,0.0,"{""SHY"": 0.45295075252140504, ""SPY"": 0.5470492474785951}",-0.042838526624724205,-0.055546094048812944,-0.02199117463486422,-0.02534997324757715,-0.04697234867087807,-0.06704824332613324,-0.0557242217153926,-0.10064309010124972,False,False,False
recovery_sector_barbell_M_cyc65_mom126_ma50_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 65% cyclical budget, 126d momentum, 50d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08257201590264596,0.0783025420718566,0.1347972922086367,0.5070607141085769,-0.23164231491226384,0.07148659619698007,0.35646343775281597,-0.021537058037086984,-0.12957942112928922,0.33962818496370617,623,623,441,441,37.5,0.3333333333333333,18,0,0.18166665266643872,7.900346959620175,0.04986787988751229,0.10491887581325532,-0.012796515623366922,0.3355393778954335,0.017017081679033375,0.36060365369340747,"{""XLK"": 0.32203667811308057, ""XLP"": 0.13255193933524875, ""XLU"": 0.09988225363450691, ""XLV"": 0.13176759995991225, ""XLY"": 0.3137615289572515}",-0.21745824906399036,-0.2287227688857325,-0.10324913205812414,-0.16728658278417985,-0.07385999781265318,-0.08457589710219582,-0.14955844744945446,-0.1531517642900192,False,False,False
recovery_QQQ_vol8_trend100,Recovery-oriented fast trend plus volatility target,recovery_fast_vol_trend,long_rule,"Weekly unlevered QQQ 8% volatility target, disabled below the 100d moving average; residual SHY.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.06240582818905538,0.05922440904539972,0.0742514922119581,0.5931313522136834,-0.1398607848483866,0.05224248287374995,0.44619961382817364,-0.012270991548278229,-0.09189044447315664,0.23946668144301597,657,657,441,441,99.0,0.0,13,0,0.1832171832985163,5.9969929279060885,0.032081857876246955,0.08309673858674338,-0.013987268741240122,0.09761747187293184,0.007947997485116653,0.08061953931691819,"{""QQQ"": 0.4135385217324468, ""SHY"": 0.5864614782675532}",-0.010315941442172516,-0.053038376643991136,-0.07311712438677398,-0.08285019810214656,-0.03851465515090924,-0.05850847724606567,-0.037031086065370644,-0.08364008749183427,False,False,False
recovery_SPY_vol10_trend50,Recovery-oriented fast trend plus volatility target,recovery_fast_vol_trend,long_rule,"Weekly unlevered SPY 10% volatility target, disabled below the 50d moving average; residual SHY.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.04013317242870529,0.03325908528560606,0.0817125759651428,0.2939721039964209,-0.19721017012635322,0.06871366668535916,0.20350457789774143,-0.013744235048833358,-0.1805679464447879,0.19482807235022181,696,696,441,441,152.0,0.0,9,1,0.16232045375015244,13.256836668174184,0.023629840239989264,0.05127305959968864,-0.033418117750822374,0.013898080741230973,-0.010368163739014946,0.0,"{""SHY"": 0.3157022491908948, ""SPY"": 0.6842977508091052}",-0.07294652110295052,-0.07768093704687884,-0.028441917897025437,-0.031856377277976855,-0.04697234867087774,-0.06704824332613335,-0.07207027838240332,-0.1243718931097143,False,False,False
recovery_SPY_vol12_trend50,Recovery-oriented fast trend plus volatility target,recovery_fast_vol_trend,long_rule,"Weekly unlevered SPY 12% volatility target, disabled below the 50d moving average; residual SHY.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.04536912128515569,0.03779312779804633,0.09092431876368715,0.3269034459998522,-0.21472206679778383,0.07547156247124676,0.21129230899161572,-0.015309759031455952,-0.19500258789381653,0.19482807235022448,697,697,442,442,125.0,0.0,11,0,0.1562889888970198,14.541212599170734,0.02589438639972541,0.058545524144414385,-0.035675066768262265,0.048312375909993384,-0.009061125438019513,0.0,"{""SHY"": 0.17825843904617497, ""SPY"": 0.821741560953825}",-0.10224116948287965,-0.10776994975906029,-0.03487824085410829,-0.038346689932239775,-0.046972348670877184,-0.06704824332613302,-0.07207027838240354,-0.12437189310971442,False,False,False
recovery_sector_barbell_W_cyc65_mom126_ma100_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 65% cyclical budget, 126d momentum, 100d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.083555648748326,0.07624850455864696,0.13356617040790703,0.5165794176877285,-0.2635269384719957,0.08971941068693282,0.3170668214521273,-0.021402787097747338,-0.1785149951924705,0.3539243536325092,604,604,443,443,61.5,0.1875,16,0,0.16151726295004304,13.528814003163749,0.02174990259233267,0.12678389023989634,-0.015159381787831383,0.2759761747187293,-0.009519588640290122,0.3276409849086577,"{""XLK"": 0.32060151766202083, ""XLP"": 0.12833979467226778, ""XLU"": 0.10248876911346054, ""XLV"": 0.12400124714573213, ""XLY"": 0.3245686714065187}",-0.2417549760171368,-0.2593974560087796,-0.15118816772571553,-0.16780111250916674,-0.08116232290128722,-0.08182559659659383,-0.15600198905004525,-0.1604473402591744,False,False,False
recovery_sector_barbell_W_cyc50_mom126_ma50_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 50% cyclical budget, 126d momentum, 50d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.07880296784684049,0.07168206853727654,0.12614182755081155,0.5051742214079592,-0.30998668863227596,0.08632482608818327,0.25421403801090664,-0.020139777325092575,-0.1985816902361882,0.30164193130607786,783,783,445,445,69.0,0.15384615384615385,13,0,0.15716319725198385,13.24139129300451,0.03024124593879063,0.11241243279789903,-0.018841369032878474,0.22964923891462607,0.0025522340160755164,0.2978554408260524,"{""XLK"": 0.2458336969202095, ""XLP"": 0.18276056449517025, ""XLU"": 0.14594775802332396, ""XLV"": 0.1765823140385322, ""XLY"": 0.2488756665227642}",-0.29481994350685337,-0.3099866886322753,-0.14586835111232888,-0.15636930150272788,-0.0880370280507905,-0.08864749190722998,-0.18854878580992684,-0.19131177818076162,False,False,False
recovery_sector_barbell_W_cyc35_mom126_ma50_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 35% cyclical budget, 126d momentum, 50d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08698806528065872,0.08182181302587721,0.12919739628679974,0.5528137971916477,-0.32579363380006954,0.07935634612031402,0.26700357605526714,-0.020203492446430486,-0.20354477579915953,0.29106393525768004,785,785,447,447,72.0,0.07142857142857142,14,0,0.1676943133462942,9.526027411221845,0.03817368002877264,0.12076926722590264,-0.024786734044160097,0.40469887491727335,0.01323322392877424,0.4511517077045274,"{""XLK"": 0.17153905735945238, ""XLP"": 0.2368369229940139, ""XLU"": 0.18913170914960925, ""XLV"": 0.22883061248781494, ""XLY"": 0.17366169800910955}",-0.3117981011958567,-0.3257936338000704,-0.12496632247026607,-0.14539871178483565,-0.08816892016395339,-0.08970056662367443,-0.22041380058769489,-0.22161124672665045,False,False,False
recovery_SPY_trend_20d,Recovery-oriented fast trend,recovery_fast_trend,long_rule,Weekly SPY above 20d moving average; otherwise SHY.,ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.048879604738070404,0.034700218916309034,0.11961652826861705,0.30104970800367087,-0.2328115258225284,0.07968695319186349,0.20995354317350765,-0.020198323777219522,-0.13071994400804898,0.2004121860811081,751,751,448,448,94.0,0.0,11,0,0.11622815867405802,27.20800044775071,0.033584745825107065,0.05919256027372821,-0.030633120017845572,0.10225016545334216,-0.005506434415476269,0.020651310563939634,"{""SPY"": 1.0}",-0.1871875834440424,-0.20238953692277428,-0.077488106968295,-0.1042176213140088,-0.0798138705891952,-0.08737999289856457,-0.07207027838240343,-0.1243718931097143,False,False,False
recovery_QQQ_vol12_trend100,Recovery-oriented fast trend plus volatility target,recovery_fast_vol_trend,long_rule,"Weekly unlevered QQQ 12% volatility target, disabled below the 100d moving average; residual SHY.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.07975991699114604,0.07531849827595893,0.10864289937189082,0.5817534634038044,-0.21016842132484648,0.0819006395337649,0.37950476331487143,-0.01808366039466899,-0.1430772178016262,0.3211095295900519,669,669,452,452,79.0,0.11764705882352941,17,0,0.16442781054665667,8.241231849688138,0.03216569527067592,0.11267297677072419,-0.025466602003736738,0.3510919920582396,0.007057279630179103,0.20413026211278792,"{""QQQ"": 0.6221740163187962, ""SHY"": 0.3778259836812038}",-0.056727015359248956,-0.1029505430274198,-0.11083861567363118,-0.12470804681169745,-0.06285127461689144,-0.08722715874624609,-0.06553541834198084,-0.12654676506079965,False,False,False
recovery_QQQ_vol10_trend100,Recovery-oriented fast trend plus volatility target,recovery_fast_vol_trend,long_rule,"Weekly unlevered QQQ 10% volatility target, disabled below the 100d moving average; residual SHY.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.07176305619053269,0.06781810271069655,0.09254353047627295,0.5859698299577927,-0.1754938885520253,0.06766484589263085,0.40892054294676183,-0.015373371686466764,-0.11773506008669987,0.28729679072697745,668,668,452,452,84.0,0.0,15,0,0.1748702137339744,7.37349768152969,0.03175740040075237,0.09926700509247022,-0.020836338034949886,0.23891462607544672,0.007560568381860477,0.1437648927720413,"{""QQQ"": 0.5176995815813663, ""SHY"": 0.4823004184186338}",-0.03367375345364221,-0.07821495347730811,-0.09204624441593467,-0.10389763887646497,-0.050720105050205966,-0.07292246264178937,-0.05132730297990318,-0.10523728889595485,False,False,False
recovery_QQQ_trend_50d,Recovery-oriented fast trend,recovery_fast_trend,long_rule,Weekly QQQ above 50d moving average; otherwise SHY.,ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.07229618428362383,0.06339046825718109,0.14118868958901468,0.42998848945085233,-0.3866907455702274,0.1296013044401744,0.18696124774595627,-0.024043638358149412,-0.20327011225745473,0.3263344434015871,805,805,452,452,85.0,0.09090909090909091,11,1,0.11575082793923903,16.671568901808033,-0.0005211716579502923,0.12371860711034932,-0.04250351851167333,0.37260092653871607,-0.036222399820494244,0.2283558379666402,"{""QQQ"": 1.0}",-0.3482311546096024,-0.3710895847359107,-0.1706197515023017,-0.196872196917801,-0.025629341864839228,-0.03920555424285377,-0.06794679549865279,-0.13224755155651946,False,False,False
recovery_SPY_vol12_trend20,Recovery-oriented fast trend plus volatility target,recovery_fast_vol_trend,long_rule,"Weekly unlevered SPY 12% volatility target, disabled below the 20d moving average; residual SHY.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.040702425510646956,0.029231214419103813,0.08167373540027391,0.2998744914056242,-0.19681430221016138,0.06771227181399347,0.20680623843679952,-0.013696161146371547,-0.11549733077419377,0.166294522328438,749,749,452,452,285.0,0.0,7,0,0.12484111219142685,22.15825363324659,0.03666207910968278,0.04340234724187608,-0.028947153314548224,0.005294506949040371,0.0028687339755197883,0.0,"{""SHY"": 0.17825843904617497, ""SPY"": 0.8217415609538251}",-0.020171451212217972,-0.05876041161911649,-0.04918315550268049,-0.059827031941011244,-0.056907397127646364,-0.06466186522309869,-0.07207027838240332,-0.12437189310971442,False,False,False
recovery_SPY_vol10_trend20,Recovery-oriented fast trend plus volatility target,recovery_fast_vol_trend,long_rule,"Weekly unlevered SPY 10% volatility target, disabled below the 20d moving average; residual SHY.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.035803890381134185,0.025484184361498352,0.07276105680838395,0.263978232574745,-0.1716206181846991,0.06123338542946389,0.20862231333185055,-0.012160230995450449,-0.10355476178163348,0.15719532442140283,734,734,452,452,351.0,0.0,5,0,0.13350861257753802,20.018369249024186,0.031160200658567394,0.03890855009836103,-0.02774460947395807,0.0,0.003642173931214465,0.0,"{""SHY"": 0.3157022491908948, ""SPY"": 0.6842977508091053}",-0.002767230420974931,-0.04818163899407624,-0.040446081366057984,-0.04939878119293961,-0.04737609580811497,-0.055208933908554525,-0.07207027838240321,-0.12437189310971442,False,False,False
recovery_SPY_vol8_trend20,Recovery-oriented fast trend plus volatility target,recovery_fast_vol_trend,long_rule,"Weekly unlevered SPY 8% volatility target, disabled below the 20d moving average; residual SHY.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.03231768291984727,0.023651197850718786,0.06085502395117748,0.24864320224305594,-0.1375146935484981,0.051229294339888945,0.23501258000803824,-0.010092196141665895,-0.08264986336721003,0.1557761071604451,714,714,454,454,342.0,0.0,5,0,0.1576827215810368,16.85580444791345,0.02837583435399904,0.03495164375918702,-0.023353653724538792,0.0,0.0031865001374795643,0.0,"{""SHY"": 0.45295075252140504, ""SPY"": 0.5470492474785951}",0.014766830176248247,-0.04011661863943783,-0.03166141110287046,-0.038897123076055085,-0.03779937337124517,-0.04571095494647104,-0.05572422171539315,-0.10064309010125005,False,False,False
recovery_sector_barbell_W_cyc35_mom126_ma200_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 35% cyclical budget, 126d momentum, 200d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09297483004129958,0.08927670207638494,0.13801915951448787,0.5644226096267649,-0.3228960581795899,0.07811598553246446,0.2879404306310497,-0.021289640332906694,-0.20440420699980621,0.312318126230849,771,771,460,460,37.0,0.13333333333333333,15,0,0.1689915245194231,6.77721200909426,0.043192715261087145,0.1274449094433785,-0.027821768475595365,0.442422236929186,0.011408443145925817,0.5599682287529786,"{""XLK"": 0.17153905735945235, ""XLP"": 0.23683692299401382, ""XLU"": 0.18913170914960925, ""XLV"": 0.22883061248781492, ""XLY"": 0.17366169800910955}",-0.3025934172831243,-0.32289605817959033,-0.11631452612661441,-0.1453987117848352,-0.10542955531094511,-0.10693220825278749,-0.25574529303958016,-0.256888469927423,False,False,False
recovery_SPY_vol10_trend100,Recovery-oriented fast trend plus volatility target,recovery_fast_vol_trend,long_rule,"Weekly unlevered SPY 10% volatility target, disabled below the 100d moving average; residual SHY.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.05800678585729546,0.053942719992584376,0.08667612390830941,0.4736686137617957,-0.21111465528772155,0.06985568221391456,0.2747643728392036,-0.014479513821228506,-0.143646462541398,0.2384123349632692,789,789,466,466,161.0,0.2,10,0,0.16479990228151034,7.694928725458262,0.03771056114367166,0.0717454535549551,-0.03077723388403497,0.07478491065519524,-0.0010362135722503663,0.025814138204924543,"{""SHY"": 0.3157022491908948, ""SPY"": 0.6842977508091052}",-0.04124636229750822,-0.08700076732116546,-0.02844191789702566,-0.031856377277976855,-0.04697234867087796,-0.06704824332613324,-0.07207027838240376,-0.12437189310971442,False,False,False
recovery_QQQ_trend_100d,Recovery-oriented fast trend,recovery_fast_trend,long_rule,Weekly QQQ above 100d moving average; otherwise SHY.,ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.11936937733373765,0.11385638637030038,0.14880426673906225,0.6982645468495089,-0.3081133452254008,0.11079676177003979,0.38742034119428614,-0.024618455512068465,-0.24873033226817054,0.5228554305551176,689,689,472,472,58.0,0.23809523809523808,21,0,0.1570131238934813,9.869568789870355,0.045147144331727285,0.17170932485660861,-0.04294602545365622,0.5221707478491066,0.0001432574421558197,0.37529785544082606,"{""QQQ"": 1.0}",-0.1651536908874861,-0.21602817009128683,-0.1706197515023017,-0.19687219691780067,-0.06409405662117718,-0.0890041854201924,-0.06794679549865301,-0.13224755155651957,False,False,False
recovery_SPY_vol8_trend100,Recovery-oriented fast trend plus volatility target,recovery_fast_vol_trend,long_rule,"Weekly unlevered SPY 8% volatility target, disabled below the 100d moving average; residual SHY.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.05104965841950637,0.0475937306092149,0.07260656343334618,0.460781081693883,-0.17317445662577435,0.057557286927120546,0.2947874612352525,-0.012059585329693806,-0.11478475387386367,0.2149413128979698,764,764,473,473,319.0,0.0,5,0,0.17894410051541665,6.58537637870703,0.03477010687070625,0.06203498279837816,-0.025597299986360733,0.0,0.00026345166622609995,0.0,"{""SHY"": 0.452950752521405, ""SPY"": 0.547049247478595}",-0.01679746099526025,-0.0625558934459921,-0.02199117463486433,-0.025349973247577262,-0.04697234867087796,-0.0670482433261329,-0.05572422171539326,-0.10064309010125005,False,False,False
recovery_SPY_trend_50d,Recovery-oriented fast trend,recovery_fast_trend,long_rule,Weekly SPY above 50d moving average; otherwise SHY.,ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.05507019031322069,0.04623773397311903,0.11896373459698467,0.3508860236771378,-0.33192041709301745,0.10163351678270353,0.1659138380083073,-0.020259129356286446,-0.19154134571359605,0.19482807235022226,821,821,475,475,94.0,0.0,12,0,0.12486126691325616,16.804941453022497,0.012925590047222268,0.08411032362421644,-0.052875561014045336,0.23295830575777632,-0.011590208049311435,0.164813343923749,"{""SPY"": 1.0}",-0.3249936718252908,-0.3319204170930179,-0.040545515173424196,-0.04405342605116758,-0.04697234867087707,-0.06704824332613302,-0.07207027838240287,-0.12437189310971442,False,False,False
recovery_QQQ_trend_150d,Recovery-oriented fast trend,recovery_fast_trend,long_rule,Weekly QQQ above 150d moving average; otherwise SHY.,ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.11846467337186928,0.11488847105463451,0.16408797157067756,0.6432280030554911,-0.3133578636196729,0.11886516137319321,0.37804914803622613,-0.02668780653227199,-0.2490613355956789,0.4157083917849109,651,651,482,482,30.5,0.25,24,0,0.1346306865313615,6.401882458294285,0.03652838256899149,0.17660372871266383,-0.06298130344478448,0.5423560555923229,-0.0037029530145482603,0.5138999205718825,"{""QQQ"": 1.0}",-0.20154890171777218,-0.25011501688089455,-0.17061975150230124,-0.19687219691780022,-0.0542854291766689,-0.08900418542019262,-0.27804917711702226,-0.28886778860812556,False,False,False
recovery_QQQ_trend_75d,Recovery-oriented fast trend,recovery_fast_trend,long_rule,Weekly QQQ above 75d moving average; otherwise SHY.,ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09667195013542584,0.08996096682228849,0.14610450298735353,0.5717885564966899,-0.3687273606187622,0.13143198096686212,0.2621773170648374,-0.024593352789548002,-0.27416103605751574,0.4225451975114327,699,699,482,482,71.0,0.13333333333333333,15,1,0.13119058729899774,12.270274711730712,0.023946684360029336,0.14795660203297079,-0.012157702477246568,0.43381866313699535,-0.01260204439702739,0.3562351072279587,"{""QQQ"": 1.0}",-0.329141316025631,-0.35266925305531527,-0.17061975150230202,-0.196872196917801,-0.06409405662117751,-0.08900418542019273,-0.06794679549865246,-0.13224755155651924,False,False,False
recovery_QQQ_trend_20d,Recovery-oriented fast trend,recovery_fast_trend,long_rule,Weekly QQQ above 20d moving average; otherwise SHY.,ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.07518261224270417,0.06100153579815104,0.1364992433310701,0.45932978099241906,-0.399935770126401,0.11230198121786875,0.18798671651436044,-0.02314922298347808,-0.1623038189942989,0.263213139260694,829,829,486,486,72.0,0.07692307692307693,13,1,0.11197056508084308,26.54113769167839,0.025752334890346118,0.109421785001514,-0.04874893677044756,0.3312375909993382,-0.01524733294216063,0.2926926131850675,"{""QQQ"": 1.0}",-0.3779410689420032,-0.39975753149709536,-0.04297837309034813,-0.07327106220056767,-0.11323662065464213,-0.12479930206654966,-0.06794679549865268,-0.13224755155651946,False,False,False
